Tipo,Rubro,Subregion,Año,Municipio,Área Total,Área Producción,Volumen Producción
Permanentes,Caña,Occidente,2015,Buriticá,50.00,49.00,98.00
Permanentes,Caña,Occidente,2015,Anzá,90.00,72.00,324.00
Permanentes,Caña,Norte,2015,Yarumal,556.00,408.00,1713.60
Permanentes,Caña,Norte,2015,Toledo,10.00,10.00,30.00
Permanentes,Caña,Norte,2015,San Andrés De Cuerquia,280.00,260.00,910.00
Permanentes,Caña,Norte,2015,Ituango,748.00,708.00,2832.00
Permanentes,Caña,Norte,2015,Guadalupe,403.00,361.00,1624.50
Permanentes,Caña,Norte,2015,Don Matías,230.00,230.00,920.00
Permanentes,Caña,Norte,2015,Campamento,3908.00,3860.00,14668.00
Permanentes,Caña,Norte,2015,Briceño,368.00,328.00,984.00
Permanentes,Caña,Norte,2015,Angostura,1438.00,1123.00,6738.00
Permanentes,Caña,Valle de Aburra,2015,Medellín,112.20,90.00,540.00
Permanentes,Caña,Valle de Aburra,2015,Girardota,667.20,659.20,2109.44
Permanentes,Caña,Valle de Aburra,2015,Copacabana,56.00,56.00,100.80
Permanentes,Caña,Valle de Aburra,2015,Caldas,6.00,6.00,24.00
Permanentes,Caña,Valle de Aburra,2015,Barbosa,1017.00,679.00,4074.00
Permanentes,Caña,Magdalena Medio,2015,Maceo,486.00,466.00,1864.00
Permanentes,Caña,Magdalena Medio,2015,Caracolí,50.00,50.00,200.00
Permanentes,Caña,Nordeste,2015,Yolombó,4513.00,4478.00,17912.00
Permanentes,Caña,Nordeste,2015,Yalí,1099.00,1082.00,4869.00
Permanentes,Caña,Nordeste,2015,Santo Domingo,1835.00,1835.00,6789.50
Permanentes,Caña,Nordeste,2015,San Roque,3000.00,2978.00,14890.00
Permanentes,Caña,Nordeste,2015,Anorí,715.00,715.00,2145.00
Permanentes,Caña,Nordeste,2015,Amalfi,729.00,729.00,2916.00
Permanentes,Caña,Urabá,2015,Vigía Del Fuerte,37.50,35.00,63.00
Permanentes,Cardamomo,Suroeste,2015,Valparaiso,49.00,42.00,294.00
Permanentes,Cardamomo,Suroeste,2015,Caramanta,40.00,0.00,0.00
Permanentes,Cardamomo,Suroeste,2015,Tarso,120.00,120.00,108.00
Permanentes,Cardamomo,Suroeste,2015,Támesis,15.60,15.60,31.20
Permanentes,Cardamomo,Suroeste,2015,Pueblorrico,9.90,9.90,19.80
Permanentes,Cardamomo,Suroeste,2015,Jericó,70.00,70.00,70.00
Permanentes,Caucho,Magdalena Medio,2015,Puerto Triunfo,21.00,12.00,4.80
Permanentes,Caucho,Urabá,2015,San Pedro De Urabá,103.00,60.00,54.00
Permanentes,Caucho,Urabá,2015,Mutatá,151.00,11.00,14.30
Permanentes,Caucho,Nordeste,2015,San Roque,15.00,15.00,15.00
Permanentes,Caucho,Magdalena Medio,2015,Puerto Berrío,29.00,14.00,21.00
Permanentes,Caucho,Nordeste,2015,Vegachí,40.00,5.00,5.00
Permanentes,Caucho,Bajo Cauca,2015,Caucasia,1104.80,0.00,0.00
Permanentes,Caucho,Magdalena Medio,2015,Yondó,100.00,3.00,3.00
Permanentes,Caucho,Norte,2015,Valdivia,45.00,16.00,6.40
Permanentes,Caucho,Bajo Cauca,2015,Zaragoza,1196.00,80.00,72.00
Permanentes,Caucho,Bajo Cauca,2015,Tarazá,3499.00,2149.00,4298.00
Permanentes,Caucho,Bajo Cauca,2015,Nechí,324.00,105.00,105.00
Permanentes,Caucho,Bajo Cauca,2015,El Bagre,481.50,70.00,56.00
Permanentes,Caucho,Bajo Cauca,2015,Cáceres,1715.00,240.00,288.00
Permanentes,Caucho,Magdalena Medio,2015,Maceo,60.00,60.00,36.00
Permanentes,Caucho,Nordeste,2015,Yolombó,30.00,0.00,0.00
Permanentes,Caucho,Nordeste,2015,Segovia,3.00,0.00,0.00
Permanentes,Caucho,Nordeste,2015,Amalfi,96.00,4.00,3.60
Permanentes,Caucho,Urabá,2015,Turbo,454.00,0.00,0.00
Permanentes,Caucho,Urabá,2015,Necoclí,133.00,0.00,0.00
Permanentes,Caucho,Urabá,2015,Carepa,6.00,6.00,4.80
Permanentes,Caucho,Urabá,2015,Arboletes,95.00,0.00,0.00
Transitorios,Cebolla Cabezona,Valle de Aburra,2015,Medellín,18.00,14.50,203.00
Permanentes,Cebolla Junca,Valle de Aburra,2015,Envigado,0.20,0.20,1.60
Permanentes,Cebolla Junca,Suroeste,2015,Santa Bárbara,4.00,4.00,80.00
Permanentes,Cebolla Junca,Occidente,2015,San Jerónimo,51.00,48.00,1920.00
Permanentes,Cebolla Junca,Occidente,2015,Frontino,30.00,30.00,540.00
Permanentes,Cebolla Junca,Suroeste,2015,Andes,3.00,3.00,75.00
Permanentes,Cebolla Junca,Oriente,2015,El Retiro,16.00,16.00,176.00
Permanentes,Cebolla Junca,Oriente,2015,La Ceja,6.00,6.00,108.00
Permanentes,Cebolla Junca,Occidente,2015,Santa Fe De Antioquia,2.00,0.50,10.00
Permanentes,Cebolla Junca,Suroeste,2015,Fredonia,3.00,3.00,60.00
Permanentes,Cebolla Junca,Urabá,2015,Apartadó,4.00,4.00,116.00
Permanentes,Cebolla Junca,Oriente,2015,Sonsón,20.00,20.00,700.00
Permanentes,Cebolla Junca,Suroeste,2015,Urrao,2.00,2.00,44.00
Permanentes,Cebolla Junca,Occidente,2015,Giraldo,25.00,25.00,375.00
Permanentes,Cebolla Junca,Occidente,2015,Dabeiba,5.00,5.00,100.00
Permanentes,Cebolla Junca,Norte,2015,Don Matías,2.50,2.50,100.00
Permanentes,Cebolla Junca,Valle de Aburra,2015,Medellín,81.00,81.00,1053.00
Permanentes,Cebolla Junca,Valle de Aburra,2015,Girardota,20.00,20.00,400.00
Permanentes,Cebolla Junca,Valle de Aburra,2015,La Estrella,7.00,7.00,70.00
Permanentes,Cebolla Junca,Valle de Aburra,2015,Copacabana,50.00,50.00,1100.00
Permanentes,Cebolla Junca,Valle de Aburra,2015,Caldas,2.00,2.00,30.00
Permanentes,Cebolla Junca,Valle de Aburra,2015,Bello,20.50,20.50,246.00
Permanentes,Cebolla Junca,Valle de Aburra,2015,Barbosa,76.00,74.00,1850.00
Permanentes,Cebollín,Oriente,2015,Sonsón,8.00,8.00,400.00
Transitorios,Chócolo,Oriente,2015,Abejorral,600.00,560.00,2240.00
Transitorios,Chócolo,Suroeste,2015,Angelópolis,28.50,26.50,172.25
Transitorios,Chócolo,Oriente,2015,El Carmen De Viboral,1470.00,1430.00,14300.00
Transitorios,Chócolo,Oriente,2015,El Santuario,40.00,40.00,320.00
Transitorios,Chócolo,Oriente,2015,Marinilla,940.00,930.00,6510.00
Transitorios,Chócolo,Oriente,2015,Rionegro,135.00,135.00,2025.00
Transitorios,Chócolo,Oriente,2015,Sonsón,380.00,365.00,3285.00
Transitorios,Chócolo,Suroeste,2015,Urrao,160.00,160.00,1200.00
Transitorios,Cilantro,Valle de Aburra,2015,Caldas,12.00,12.00,48.00
Transitorios,Cilantro,Oriente,2015,El Santuario,55.00,55.00,330.00
Transitorios,Cilantro,Suroeste,2015,Fredonia,4.00,4.00,16.00
Transitorios,Cilantro,Norte,2015,Guadalupe,1.00,1.00,5.00
Transitorios,Cilantro,Oriente,2015,Guarne,2.00,2.00,14.00
Transitorios,Cilantro,Oriente,2015,Marinilla,34.00,32.00,256.00
Transitorios,Cilantro,Valle de Aburra,2015,Medellín,63.00,55.00,275.00
Transitorios,Cilantro,Suroeste,2015,Santa Bárbara,11.00,10.00,100.00
Permanentes,Cítricos,Suroeste,2015,Caramanta,100.00,0.00,0.00
Permanentes,Cítricos,Nordeste,2015,Cisneros,10.00,10.00,10.00
Permanentes,Cítricos,Suroeste,2015,Santa Bárbara,824.00,791.00,7910.00
Permanentes,Cítricos,Valle de Aburra,2015,La Estrella,16.00,16.00,288.00
Permanentes,Cítricos,Nordeste,2015,Yolombó,80.00,80.00,1200.00
Permanentes,Coco,Urabá,2015,Turbo,9.00,9.00,31.50
Permanentes,Coco,Urabá,2015,San Juan De Urabá,44.50,40.50,243.00
Permanentes,Coco,Urabá,2015,Necoclí,358.00,345.00,1207.50
Permanentes,Coco X Plátano,Urabá,2015,San Juan De Urabá,206.00,206.00,1236.00
Permanentes,Col,Valle de Aburra,2015,Medellín,19.00,19.00,95.00
Transitorios,Coliflor,Oriente,2015,Marinilla,42.00,40.00,979.00
Transitorios,Coliflor,Valle de Aburra,2015,Medellín,8.00,7.00,140.00
Transitorios,Coliflor,Norte,2015,San Pedro De Los Milagros,40.00,24.00,504.00
Transitorios,Curcuma,Occidente,2015,Uramita,8.50,7.00,90.20
Permanentes,Curuba,Suroeste,2015,Andes,19.00,19.00,361.00
Permanentes,Curuba,Oriente,2015,El Retiro,23.00,23.00,230.00
Permanentes,Curuba,Suroeste,2015,Jardín,50.00,35.00,1400.00
Permanentes,Curuba,Oriente,2015,San Vicente,24.00,24.00,336.00
Permanentes,Curuba,Oriente,2015,El Peñol,263.00,170.00,3400.00
Permanentes,Curuba,Suroeste,2015,Urrao,90.00,10.00,300.00
Permanentes,Curuba,Suroeste,2015,Jericó,22.00,22.00,308.00
Permanentes,Curuba,Suroeste,2015,Betulia,10.00,10.00,120.00
Permanentes,Curuba,Suroeste,2015,Amagá,7.00,7.00,34.30
Permanentes,Curuba,Norte,2015,Carolina,4.40,4.40,66.00
Transitorios,Espinaca,Oriente,2015,Marinilla,22.00,20.00,240.00
Transitorios,Espinaca,Valle de Aburra,2015,Medellín,21.00,15.00,270.00
Permanentes,Fique,Norte,2015,Gómez Plata,33.90,33.90,88.14
Permanentes,Fique,Suroeste,2015,Montebello,20.60,20.60,74.16
Permanentes,Fique,Oriente,2015,San Rafael,25.00,25.00,30.00
Permanentes,Fique,Oriente,2015,San Francisco,22.00,0.00,0.00
Permanentes,Fique,Suroeste,2015,Jardín,29.40,4.40,13.20
Permanentes,Fique,Oriente,2015,San Vicente,87.00,184.00,368.00
Permanentes,Fique,Oriente,2015,San Luis,52.00,10.00,5.00
Permanentes,Fique,Oriente,2015,Guarne,5.00,5.00,5.00
Permanentes,Fique,Oriente,2015,Concepción,55.00,40.00,20.00
Permanentes,Fique,Oriente,2015,Alejandría,69.00,65.00,156.00
Permanentes,Fique,Suroeste,2015,Urrao,156.70,156.70,250.72
Permanentes,Fique,Suroeste,2015,Támesis,23.00,13.00,20.80
Permanentes,Fique,Suroeste,2015,Santa Bárbara,15.00,15.00,22.50
Permanentes,Fique,Occidente,2015,Giraldo,22.00,20.00,50.00
Permanentes,Fique,Norte,2015,Don Matías,47.00,0.00,0.00
Permanentes,Fique,Valle de Aburra,2015,Girardota,22.00,2.00,3.10
Permanentes,Fique,Valle de Aburra,2015,Copacabana,13.20,14.20,11.36
Permanentes,Fique,Valle de Aburra,2015,Barbosa,125.00,125.00,150.00
Permanentes,Fique,Nordeste,2015,Yolombó,44.00,44.00,52.80
Permanentes,Fique,Nordeste,2015,San Roque,20.00,0.00,0.00
Permanentes,Fique,Nordeste,2015,Anorí,66.00,0.00,0.00
Permanentes,Fique,Nordeste,2015,Amalfi,399.30,354.80,425.76
Permanentes,Fique,Suroeste,2015,Jericó,38.00,38.00,38.00
Permanentes,Flores (Astromelias),Norte,2015,San Pedro De Los Milagros,3.00,3.00,0.00
Permanentes,Flores (Heliconias),Suroeste,2015,Valparaiso,5.00,5.00,0.00
Permanentes,Flores (Heliconias),Urabá,2015,Apartadó,1.00,1.00,0.00
Permanentes,Flores (Heliconias),Occidente,2015,Sopetrán,15.00,15.00,63.00
Permanentes,Flores (Hortensias),Oriente,2015,Rionegro,105.00,105.00,1890.00
Permanentes,Flores (Hortensias),Oriente,2015,El Retiro,28.00,28.00,0.00
Permanentes,Flores (Hortensias),Oriente,2015,La Ceja,337.30,337.30,0.00
Permanentes,Flores (Hortensias),Oriente,2015,Sonsón,23.00,23.00,483.00
Permanentes,Flores (Hortensias),Oriente,2015,San Vicente,36.00,36.00,756.00
Permanentes,Flores (Hortensias),Oriente,2015,La Unión,132.00,132.00,9900.00
Permanentes,Flores (Hortensias),Oriente,2015,El Carmen De Viboral,515.00,488.00,3074.40
Permanentes,Flores (Hortensias),Oriente,2015,Abejorral,90.00,90.00,2250.00
Permanentes,Flores (Rosas),Norte,2015,San Pedro De Los Milagros,6.00,6.00,0.00
Permanentes,Fresa,Oriente,2015,Rionegro,30.00,30.00,720.00
Permanentes,Fresa,Norte,2015,Santa Rosa De Osos,4.00,4.00,120.00
Permanentes,Fresa,Oriente,2015,San Vicente,10.00,10.00,350.00
Permanentes,Fresa,Oriente,2015,La Unión,141.00,141.00,6345.00
Permanentes,Fresa,Oriente,2015,Guarne,7.00,6.00,480.00
Permanentes,Fresa,Oriente,2015,El Carmen De Viboral,29.00,29.00,1160.00
Permanentes,Fresa,Suroeste,2015,Urrao,1.00,1.00,30.00
Permanentes,Fresa,Norte,2015,San Pedro De Los Milagros,0.40,0.40,3.20
Permanentes,Fresa,Valle de Aburra,2015,Medellín,28.00,28.00,196.00
Permanentes,Fresa,Valle de Aburra,2015,Envigado,20.00,19.00,133.00
Transitorios,Fríjol Arbustivo,Oriente,2015,Alejandría,3.00,3.00,1.50
Transitorios,Fríjol Arbustivo,Nordeste,2015,Amalfi,260.00,250.00,225.00
Transitorios,Fríjol Arbustivo,Norte,2015,Angostura,85.00,85.00,119.00
Transitorios,Fríjol Arbustivo,Nordeste,2015,Anorí,45.00,45.00,36.00
Transitorios,Fríjol Arbustivo,Occidente,2015,Anzá,20.00,15.00,13.50
Transitorios,Fríjol Arbustivo,Oriente,2015,Argelia,13.00,13.00,3.90
Transitorios,Fríjol Arbustivo,Occidente,2015,Armenia,13.00,10.00,5.00
Transitorios,Fríjol Arbustivo,Suroeste,2015,Betania,12.00,12.00,13.60
Transitorios,Fríjol Arbustivo,Suroeste,2015,Betulia,15.00,15.00,15.00
Transitorios,Fríjol Arbustivo,Norte,2015,Briceño,100.00,93.00,69.30
Transitorios,Fríjol Arbustivo,Occidente,2015,Buriticá,170.00,170.00,136.00
Transitorios,Fríjol Arbustivo,Occidente,2015,Caicedo,36.00,36.00,19.10
Transitorios,Fríjol Arbustivo,Valle de Aburra,2015,Caldas,8.00,8.00,11.20
Transitorios,Fríjol Arbustivo,Occidente,2015,Cañasgordas,111.00,111.00,111.00
Transitorios,Fríjol Arbustivo,Magdalena Medio,2015,Caracolí,16.00,16.00,11.20
Transitorios,Fríjol Arbustivo,Nordeste,2015,Cisneros,23.20,23.00,20.70
Transitorios,Fríjol Arbustivo,Oriente,2015,Cocorná,120.00,120.00,96.00
Transitorios,Fríjol Arbustivo,Suroeste,2015,Concordia,230.00,195.00,78.00
Transitorios,Fríjol Arbustivo,Occidente,2015,Dabeiba,1260.00,1260.00,1260.00
Transitorios,Fríjol Arbustivo,Oriente,2015,Granada,19.00,18.00,12.60
Transitorios,Fríjol Arbustivo,Norte,2015,Guadalupe,11.60,11.60,5.80
Transitorios,Fríjol Arbustivo,Occidente,2015,Heliconia,15.00,15.00,15.00
Transitorios,Fríjol Arbustivo,Norte,2015,Ituango,396.00,396.00,277.20
Transitorios,Fríjol Arbustivo,Occidente,2015,Liborina,23.00,19.00,15.70
Transitorios,Fríjol Arbustivo,Valle de Aburra,2015,Medellín,17.20,12.80,16.64
Transitorios,Fríjol Arbustivo,Oriente,2015,Nariño,20.00,17.50,8.75
Transitorios,Fríjol Arbustivo,Occidente,2015,Olaya,17.00,16.50,5.45
Transitorios,Fríjol Arbustivo,Occidente,2015,Peque,20.00,20.00,12.00
Transitorios,Fríjol Arbustivo,Occidente,2015,Sabanalarga,70.00,66.00,24.60
Transitorios,Fríjol Arbustivo,Suroeste,2015,Salgar,22.00,20.00,16.00
Transitorios,Fríjol Arbustivo,Norte,2015,San Andrés De Cuerquia,80.00,72.00,93.60
Transitorios,Fríjol Arbustivo,Oriente,2015,San Carlos,15.00,15.00,15.00
Transitorios,Fríjol Arbustivo,Oriente,2015,San Francisco,8.00,7.00,7.00
Transitorios,Fríjol Arbustivo,Oriente,2015,San Luis,40.00,30.00,24.00
Transitorios,Fríjol Arbustivo,Nordeste,2015,San Roque,65.00,60.00,60.00
Transitorios,Fríjol Arbustivo,Occidente,2015,Santa Fe De Antioquia,25.00,25.00,20.00
Transitorios,Fríjol Arbustivo,Suroeste,2015,Tarso,40.00,38.00,38.00
Transitorios,Fríjol Arbustivo,Suroeste,2015,Titiribí,23.00,22.00,13.20
Transitorios,Fríjol Arbustivo,Norte,2015,Toledo,43.00,43.00,23.80
Transitorios,Fríjol Arbustivo,Occidente,2015,Uramita,280.00,255.00,215.50
Transitorios,Fríjol Arbustivo,Suroeste,2015,Urrao,16.00,16.00,24.00
Transitorios,Fríjol Arbustivo,Nordeste,2015,Vegachí,10.00,6.00,3.60
Transitorios,Fríjol Arbustivo,Suroeste,2015,Venecia,13.00,13.00,11.70
Transitorios,Fríjol Arbustivo,Nordeste,2015,Yalí,31.00,26.00,18.20
Transitorios,Fríjol Arbustivo,Nordeste,2015,Yolombó,177.00,165.00,132.00
Transitorios,Fríjol Verde,Oriente,2015,El Santuario,720.00,720.00,3960.00
Transitorios,Fríjol Verde,Oriente,2015,Sonsón,180.00,173.00,1730.00
Transitorios,Fríjol Verde,Suroeste,2015,Urrao,20.00,20.00,200.00
Transitorios,Fríjol Voluble,Oriente,2015,Abejorral,315.00,295.00,472.00
Transitorios,Fríjol Voluble,Oriente,2015,Alejandría,5.00,5.00,8.00
Transitorios,Fríjol Voluble,Suroeste,2015,Angelópolis,22.00,19.00,22.80
Transitorios,Fríjol Voluble,Norte,2015,Angostura,26.00,26.00,43.55
Transitorios,Fríjol Voluble,Occidente,2015,Anzá,17.00,11.50,13.80
Transitorios,Fríjol Voluble,Valle de Aburra,2015,Barbosa,520.00,500.00,1100.00
Transitorios,Fríjol Voluble,Valle de Aburra,2015,Bello,2.30,1.90,3.04
Transitorios,Fríjol Voluble,Suroeste,2015,Betulia,10.00,10.00,17.00
Transitorios,Fríjol Voluble,Norte,2015,Briceño,20.00,20.00,20.00
Transitorios,Fríjol Voluble,Occidente,2015,Buriticá,80.00,80.00,72.00
Transitorios,Fríjol Voluble,Occidente,2015,Caicedo,11.50,11.50,13.50
Transitorios,Fríjol Voluble,Norte,2015,Campamento,12.00,12.00,14.40
Transitorios,Fríjol Voluble,Norte,2015,Carolina,10.00,10.00,18.00
Transitorios,Fríjol Voluble,Nordeste,2015,Cisneros,44.10,39.00,31.20
Transitorios,Fríjol Voluble,Oriente,2015,Concepción,120.00,120.00,180.00
Transitorios,Fríjol Voluble,Norte,2015,Don Matías,20.00,20.00,36.00
Transitorios,Fríjol Voluble,Oriente,2015,El Carmen De Viboral,1270.00,1170.00,1755.00
Transitorios,Fríjol Voluble,Oriente,2015,El Peñol,140.00,130.00,208.00
Transitorios,Fríjol Voluble,Oriente,2015,El Retiro,8.00,7.40,11.84
Transitorios,Fríjol Voluble,Norte,2015,Entrerríos,24.00,24.00,48.00
Transitorios,Fríjol Voluble,Suroeste,2015,Fredonia,20.00,20.00,28.50
Transitorios,Fríjol Voluble,Occidente,2015,Giraldo,15.00,15.00,18.00
Transitorios,Fríjol Voluble,Norte,2015,Gómez Plata,46.00,41.00,49.55
Transitorios,Fríjol Voluble,Oriente,2015,Granada,59.00,56.50,96.05
Transitorios,Fríjol Voluble,Oriente,2015,Guarne,54.00,46.00,69.00
Transitorios,Fríjol Voluble,Oriente,2015,Guatapé,40.00,40.00,70.50
Transitorios,Fríjol Voluble,Occidente,2015,Heliconia,9.00,9.00,9.00
Transitorios,Fríjol Voluble,Norte,2015,Ituango,300.00,300.00,720.00
Transitorios,Fríjol Voluble,Suroeste,2015,Jardín,8.00,8.00,20.00
Transitorios,Fríjol Voluble,Oriente,2015,La Ceja,32.00,32.00,41.60
Transitorios,Fríjol Voluble,Valle de Aburra,2015,La Estrella,4.00,4.00,4.80
Transitorios,Fríjol Voluble,Oriente,2015,La Unión,12.00,12.00,18.00
Transitorios,Fríjol Voluble,Occidente,2015,Liborina,32.00,26.00,31.20
Transitorios,Fríjol Voluble,Oriente,2015,Marinilla,1300.00,1280.00,2944.00
Transitorios,Fríjol Voluble,Valle de Aburra,2015,Medellín,64.00,54.00,108.00
Transitorios,Fríjol Voluble,Oriente,2015,Nariño,4.00,3.60,3.60
Transitorios,Fríjol Voluble,Occidente,2015,Olaya,13.00,10.50,4.45
Transitorios,Fríjol Voluble,Occidente,2015,Peque,114.00,114.00,91.20
Transitorios,Fríjol Voluble,Suroeste,2015,Pueblorrico,1.10,1.10,1.32
Transitorios,Fríjol Voluble,Oriente,2015,Rionegro,130.00,130.00,208.00
Transitorios,Fríjol Voluble,Occidente,2015,Sabanalarga,140.00,128.00,61.40
Transitorios,Fríjol Voluble,Norte,2015,San Pedro De Los Milagros,116.00,61.00,114.90
Transitorios,Fríjol Voluble,Oriente,2015,San Vicente,1900.00,1900.00,3230.00
Transitorios,Fríjol Voluble,Suroeste,2015,Santa Bárbara,18.00,18.00,28.00
Transitorios,Fríjol Voluble,Norte,2015,Santa Rosa De Osos,21.00,21.00,37.80
Transitorios,Fríjol Voluble,Oriente,2015,Sonsón,470.00,445.00,689.50
Transitorios,Fríjol Voluble,Suroeste,2015,Támesis,52.00,50.00,83.00
Transitorios,Fríjol Voluble,Occidente,2015,Uramita,35.00,33.00,33.00
Transitorios,Fríjol Voluble,Suroeste,2015,Urrao,550.00,550.00,935.00
Transitorios,Fríjol Voluble,Norte,2015,Yarumal,45.00,45.00,76.50
Permanentes,Frutales,Urabá,2015,Vigía Del Fuerte,33.50,29.00,220.40
Permanentes,Granadilla,Suroeste,2015,Andes,21.00,21.00,441.00
Permanentes,Granadilla,Suroeste,2015,Valparaiso,1.00,1.00,22.00
Permanentes,Granadilla,Suroeste,2015,Montebello,14.00,14.00,280.00
Permanentes,Granadilla,Suroeste,2015,Caramanta,10.00,10.00,120.00
Permanentes,Granadilla,Oriente,2015,La Ceja,1.00,1.00,18.00
Permanentes,Granadilla,Norte,2015,Santa Rosa De Osos,4.00,4.00,32.00
Permanentes,Granadilla,Suroeste,2015,Jardín,18.00,15.00,300.00
Permanentes,Granadilla,Oriente,2015,Sonsón,33.00,33.00,825.00
Permanentes,Granadilla,Oriente,2015,El Carmen De Viboral,5.00,5.00,50.00
Permanentes,Granadilla,Oriente,2015,El Santuario,10.00,10.00,150.00
Permanentes,Granadilla,Oriente,2015,El Peñol,52.00,40.00,400.00
Permanentes,Granadilla,Oriente,2015,Abejorral,10.00,10.00,360.00
Permanentes,Granadilla,Suroeste,2015,Urrao,109.00,105.00,3150.00
Permanentes,Granadilla,Suroeste,2015,Concordia,35.00,28.00,280.00
Permanentes,Granadilla,Suroeste,2015,Betulia,20.00,20.00,220.00
Permanentes,Granadilla,Occidente,2015,Liborina,10.00,0.00,0.00
Permanentes,Granadilla,Occidente,2015,Caicedo,22.50,19.00,228.00
Permanentes,Granadilla,Norte,2015,San Pedro De Los Milagros,17.50,12.50,150.00
Permanentes,Granadilla,Norte,2015,Entrerríos,6.00,6.00,90.00
Permanentes,Granadilla,Norte,2015,Don Matías,2.00,0.00,0.00
Permanentes,Granadilla,Valle de Aburra,2015,La Estrella,1.00,1.00,6.00
Permanentes,Guanábana,Nordeste,2015,Cisneros,11.00,11.00,22.00
Permanentes,Guanábana,Suroeste,2015,Santa Bárbara,65.00,65.00,97.50
Permanentes,Guanábana,Occidente,2015,Uramita,18.00,9.00,207.00
Permanentes,Guanábana,Magdalena Medio,2015,Puerto Berrío,25.00,25.00,500.00
Permanentes,Guanábana,Nordeste,2015,Vegachí,34.00,29.00,72.50
Permanentes,Guanábana,Occidente,2015,Dabeiba,5.00,5.00,50.00
Permanentes,Guanábana,Occidente,2015,Anzá,73.00,18.00,450.00
Permanentes,Guanábana,Norte,2015,Valdivia,20.00,12.50,125.00
Permanentes,Guanábana,Magdalena Medio,2015,Maceo,168.00,103.00,515.00
Permanentes,Guanábana,Magdalena Medio,2015,Caracolí,25.00,16.00,32.00
Permanentes,Guanábana,Nordeste,2015,Yalí,5.00,0.00,0.00
Permanentes,Guayaba,Norte,2015,Santa Rosa De Osos,10.00,20.00,80.00
Permanentes,Guayaba,Oriente,2015,El Carmen De Viboral,100.00,100.00,750.00
Permanentes,Guayaba,Oriente,2015,Cocorná,180.00,180.00,1440.00
Permanentes,Guayaba,Suroeste,2015,Urrao,10.50,10.50,84.00
Permanentes,Guayaba,Norte,2015,San Pedro De Los Milagros,3.50,2.00,3.40
Permanentes,Guayaba Manzána,Suroeste,2015,Caramanta,2.00,0.00,0.00
Permanentes,Guayaba Manzána,Suroeste,2015,Betania,3.50,3.50,52.50
Permanentes,Guayaba Manzána,Valle de Aburra,2015,Medellín,3.50,3.50,14.00
Transitorios,Habichuela,Oriente,2015,El Santuario,55.00,55.00,440.00
Transitorios,Habichuela,Oriente,2015,Marinilla,57.00,54.00,216.00
Transitorios,Habichuela,Valle de Aburra,2015,Medellín,17.20,13.50,94.50
Permanentes,Higo,Oriente,2015,Sonsón,94.00,94.00,2350.00
Transitorios,Hortalizas Varias,Bajo Cauca,2015,Caucasia,20.00,20.00,200.00
Transitorios,Hortalizas Varias,Valle de Aburra,2015,La Estrella,18.00,18.00,144.00
Transitorios,Hortalizas Varias,Oriente,2015,Rionegro,200.00,200.00,7800.00
Transitorios,Hortalizas Varias,Bajo Cauca,2015,Zaragoza,10.00,10.00,80.00
Transitorios,Lechuga,Suroeste,2015,Amagá,2.00,2.00,26.00
Transitorios,Lechuga,Oriente,2015,El Carmen De Viboral,13.00,10.00,155.00
Transitorios,Lechuga,Oriente,2015,El Santuario,105.00,105.00,2310.00
Transitorios,Lechuga,Oriente,2015,Marinilla,225.00,221.00,6075.00
Transitorios,Lechuga,Valle de Aburra,2015,Medellín,11.20,8.50,127.50
Transitorios,Lechuga,Norte,2015,San Pedro De Los Milagros,40.00,24.00,596.00
Transitorios,Lechuga,Norte,2015,Santa Rosa De Osos,3.00,3.00,27.00
